X,Y,Top,Bottom
68,52,23,8
68,53,23,7
68,54,22,8
68,55,22,8
68,56,22,8
68,57,22,8
68,58,23,8
68,59,23,8
68,60,22,8
68,61,22,8
68,62,22,7
68,63,23,7
68,64,22,7
68,65,22,7
68,66,23,7
68,67,23,7
68,68,23,8
68,69,23,7
68,70,23,7
68,71,24,6
68,72,23,6
68,73,23,5
68,74,23,6
68,75,23,5
68,76,23,6
68,77,23,6
68,78,23,7
68,79,23,8
68,80,23,8
68,81,23,9
68,82,23,9
68,83,23,9
68,84,23,10
68,85,24,11
68,86,24,11
68,87,25,10
68,88,26,11
68,89,27,10
68,90,27,10
68,91,27,11
68,92,26,11
68,93,26,11
68,94,25,11
68,95,24,12
68,96,24,12
68,97,23,12
68,98,23,12
68,99,23,12
68,100,23,12
68,101,23,11
68,102,23,11
68,103,22,11
68,104,22,11
68,105,21,11
68,106,21,11
68,107,21,10
68,108,21,11
68,109,21,11
68,110,22,10
68,111,22,10
68,112,23,10
68,113,23,9
68,114,22,9
68,115,20,9
68,116,20,9
68,117,20,10
68,118,20,11
68,119,19,11
68,120,19,12
68,121,19,12
68,122,18,13
68,123,18,12
68,124,19,12
68,125,19,12
68,126,19,12
68,127,19,12
69,0,19,13
69,1,20,13
69,2,20,13
69,3,20,13
69,4,20,12
69,5,20,12
69,6,20,11
69,7,20,11
69,8,21,11
69,9,21,11
69,10,22,11
69,11,22,11
69,12,23,11
69,13,23,10
69,14,22,10
69,15,22,11
69,16,22,11
69,17,22,10
69,18,22,10
69,19,23,10
69,20,23,10
69,21,23,10
69,22,23,11
69,23,23,10
69,24,22,10
69,25,22,10
69,26,21,10
69,27,21,10
69,28,22,9
69,29,22,9
69,30,23,9
69,31,23,9
69,32,23,9
69,33,23,9
69,34,22,9
69,35,22,9
69,36,21,9
69,37,21,9
69,38,22,9
69,39,22,8
69,40,22,8
69,41,22,7
69,42,22,7
69,43,21,7
69,44,21,7
69,45,22,8
69,46,22,9
69,47,22,8
69,48,22,7
69,49,22,7
69,50,22,7
69,51,22,7
69,52,22,7
69,53,22,7
69,54,22,7
69,55,21,7
69,56,22,7
69,57,23,7
69,58,23,7
69,59,23,7
69,60,23,8
69,61,22,9
69,62,22,8
69,63,22,7
69,64,22,7
69,65,22,7
69,66,23,8
69,67,23,8
69,68,24,8
69,69,24,7
69,70,24,7
69,71,24,6
69,72,24,6
69,73,23,6
69,74,23,6
69,75,23,6
69,76,22,6
69,77,22,6
69,78,23,7
69,79,23,7
69,80,23,7
69,81,23,8
69,82,24,9
69,83,23,9
69,84,23,10
69,85,24,10
69,86,24,10
69,87,25,10
69,88,26,10
69,89,27,10
69,90,27,10
69,91,26,10
69,92,26,11
69,93,26,11
69,94,25,11
69,95,25,12
69,96,24,12
69,97,24,12
69,98,23,12
69,99,23,12
69,100,23,11
69,101,22,11
69,102,22,11
69,103,21,11
69,104,21,11
69,105,20,11
69,106,20,10
69,107,20,10
69,108,21,10
69,109,21,10
69,110,22,10
69,111,23,10
69,112,23,10
69,113,22,9
69,114,21,9
69,115,21,9
69,116,21,10
69,117,20,11
69,118,20,11
69,119,20,11
69,120,20,12
69,121,19,13
69,122,18,13
69,123,18,13
69,124,19,13
69,125,19,13
69,126,19,13
69,127,19,13
70,0,19,13
70,1,20,13
70,2,20,13
70,3,20,13
70,4,20,13
70,5,20,13
70,6,20,12
70,7,20,11
70,8,21,11
70,9,21,11
70,10,22,11
70,11,22,11
70,12,23,11
70,13,23,10
70,14,22,10
70,15,23,11
70,16,23,11
70,17,22,10
70,18,23,10
70,19,23,10
70,20,23,10
70,21,23,10
70,22,23,11
70,23,22,11
70,24,22,10
70,25,22,10
70,26,21,10
70,27,22,10
70,28,23,9
70,29,23,9
70,30,24,8
70,31,23,8
70,32,23,9
70,33,23,9
70,34,22,9
70,35,22,9
70,36,21,9
70,37,21,10
70,38,21,9
70,39,22,8
70,40,22,8
70,41,22,7
70,42,21,7
70,43,21,7
70,44,21,7
70,45,21,7
70,46,22,8
70,47,22,8
70,48,22,7
70,49,22,7
70,50,22,7
70,51,22,7
70,52,22,6
70,53,22,7
70,54,21,6
70,55,21,6
70,56,21,6
70,57,22,6
70,58,23,7
70,59,23,7
70,60,23,8
70,61,22,9
70,62,21,8
70,63,21,8
70,64,22,8
70,65,22,8
70,66,23,9
70,67,24,8
70,68,25,8
70,69,24,8
70,70,25,7
70,71,24,7
70,72,24,6
70,73,24,6
70,74,23,6
70,75,23,6
70,76,23,6
70,77,23,6
70,78,23,6
70,79,24,7
70,80,23,7
70,81,23,8
70,82,23,9
70,83,23,9
70,84,23,9
70,85,23,9
70,86,24,9
70,87,25,9
70,88,26,10
70,89,27,10
70,90,26,10
70,91,26,11
70,92,26,11
70,93,26,11
70,94,25,11
70,95,25,12
70,96,24,12
70,97,24,12
70,98,23,12
70,99,23,12
70,100,23,11
70,101,22,11
70,102,22,11
70,103,21,11
70,104,21,11
70,105,20,11
70,106,20,10
70,107,20,10
70,108,21,10
70,109,22,10
70,110,21,10
70,111,22,10
70,112,23,10
70,113,22,10
70,114,22,10
70,115,22,10
70,116,21,9
70,117,20,10
70,118,20,11
70,119,20,11
70,120,19,12
70,121,19,12
70,122,18,12
70,123,18,13
70,124,18,13
70,125,19,12
70,126,18,12
70,127,19,12
71,0,19,13
71,1,19,14
71,2,19,14
71,3,20,14
71,4,20,14
71,5,21,14
71,6,21,13
71,7,21,12
71,8,21,12
71,9,21,11
71,10,22,11
71,11,23,11
71,12,23,11
71,13,23,11
71,14,23,11
71,15,23,11
71,16,23,11
71,17,23,10
71,18,23,10
71,19,23,11
71,20,23,10
71,21,23,10
71,22,23,10
71,23,23,10
71,24,22,10
71,25,22,10
71,26,22,9
71,27,22,10
71,28,23,9
71,29,23,8
71,30,24,8
71,31,23,8
71,32,23,9
71,33,23,9
71,34,23,10
71,35,22,10
71,36,22,9
71,37,22,10
71,38,21,9
71,39,21,8
71,40,21,8
71,41,21,7
71,42,21,7
71,43,20,7
71,44,20,7
71,45,21,7
71,46,21,7
71,47,22,7
71,48,22,7
71,49,21,7
71,50,21,7
71,51,21,7
71,52,22,6
71,53,22,6
71,54,21,5
71,55,21,5
71,56,21,5
71,57,22,6
71,58,22,6
71,59,23,7
71,60,23,8
71,61,22,8
71,62,22,8
71,63,21,8
71,64,22,8
71,65,22,8
71,66,23,9
71,67,24,9
71,68,25,8
71,69,25,8
71,70,25,8
71,71,24,7
71,72,23,6
71,73,24,6
71,74,23,6
71,75,23,6
71,76,23,6
71,77,24,6
71,78,24,6
71,79,24,6
71,80,24,7
71,81,23,8
71,82,23,9
71,83,24,9
71,84,24,9
71,85,23,9
71,86,24,9
71,87,24,10
71,88,25,10
71,89,26,11
71,90,26,10
71,91,26,11
71,92,26,11
71,93,26,11
71,94,25,11
71,95,25,11
71,96,24,12
71,97,24,12
71,98,23,12
71,99,23,12
71,100,23,11
71,101,22,11
71,102,21,12
71,103,21,11
71,104,21,11
71,105,20,10
71,106,20,9
71,107,20,9
71,108,21,9
71,109,22,10
71,110,22,10
71,111,22,10
71,112,23,10
71,113,22,10
71,114,22,10
71,115,22,10
71,116,21,9
71,117,21,9
71,118,21,11
71,119,20,11
71,120,20,12
71,121,19,12
71,122,19,12
71,123,18,13
71,124,18,13
71,125,18,12
71,126,19,12
71,127,19,13
72,0,18,14
72,1,18,14
72,2,19,14
72,3,19,14
72,4,20,14
72,5,21,14
72,6,21,13
72,7,21,13
72,8,21,12
72,9,21,12
72,10,22,11
72,11,22,11
72,12,23,12
72,13,23,12
72,14,23,12
72,15,24,12
72,16,23,12
72,17,23,11
72,18,24,10
72,19,23,11
72,20,23,11
72,21,23,11
72,22,22,11
72,23,23,10
72,24,22,10
72,25,22,10
72,26,22,10
72,27,23,10
72,28,23,10
72,29,23,9
72,30,24,9
72,31,24,9
72,32,24,9
72,33,24,9
72,34,23,9
72,35,22,10
72,36,22,9
72,37,22,9
72,38,22,8
72,39,21,8
72,40,20,8
72,41,20,7
72,42,20,6
72,43,20,7
72,44,20,7
72,45,21,7
72,46,21,7
72,47,22,7
72,48,21,7
72,49,21,6
72,50,21,6
72,51,21,6
72,52,22,5
72,53,22,5
72,54,21,5
72,55,21,5
72,56,20,5
72,57,21,6
72,58,22,6
72,59,22,7
72,60,21,7
72,61,21,8
72,62,21,7
72,63,21,7
72,64,21,7
72,65,22,8
72,66,23,8
72,67,24,8
72,68,24,8
72,69,25,8
72,70,25,7
72,71,24,6
72,72,24,6
72,73,24,6
72,74,24,6
72,75,24,6
72,76,24,6
72,77,24,6
72,78,24,6
72,79,24,7
72,80,24,7
72,81,24,8
72,82,24,9
72,83,24,9
72,84,24,10
72,85,24,9
72,86,24,9
72,87,24,10
72,88,25,10
72,89,26,11
72,90,26,11
72,91,25,11
72,92,25,11
72,93,25,11
72,94,25,11
72,95,25,11
72,96,24,11
72,97,24,12
72,98,23,12
72,99,23,11
72,100,22,11
72,101,22,12
72,102,22,12
72,103,22,11
72,104,21,11
72,105,21,9
72,106,20,8
72,107,20,8
72,108,21,9
72,109,21,9
72,110,21,9
72,111,22,9
72,112,22,10
72,113,22,10
72,114,22,10
72,115,22,10
72,116,21,10
72,117,22,10
72,118,21,11
72,119,21,12
72,120,21,12
72,121,21,12
72,122,20,13
72,123,19,13
72,124,19,13
72,125,19,13
72,126,19,13
72,127,18,13
73,0,18,14
73,1,18,14
73,2,18,14
73,3,18,14
73,4,19,14
73,5,20,14
73,6,21,13
73,7,21,13
73,8,21,13
73,9,22,12
73,10,22,11
73,11,22,11
73,12,22,11
73,13,22,12
73,14,23,12
73,15,24,12
73,16,24,12
73,17,24,11
73,18,23,10
73,19,23,11
73,20,23,11
73,21,23,11
73,22,23,11
73,23,23,11
73,24,23,10
73,25,23,10
73,26,23,10
73,27,23,11
73,28,23,10
73,29,24,10
73,30,24,9
73,31,24,9
73,32,24,9
73,33,24,9
73,34,23,9
73,35,23,10
73,36,22,10
73,37,22,9
73,38,22,8
73,39,21,8
73,40,20,7
73,41,20,6
73,42,20,6
73,43,20,6
73,44,21,6
73,45,22,6
73,46,21,7
73,47,22,7
73,48,21,6
73,49,21,5
73,50,21,5
73,51,21,5
73,52,21,4
73,53,22,5
73,54,21,5
73,55,21,6
73,56,20,5
73,57,20,5
73,58,21,6
73,59,21,6
73,60,21,6
73,61,21,7
73,62,21,7
73,63,20,7
73,64,21,7
73,65,21,8
73,66,23,8
73,67,23,8
73,68,24,8
73,69,24,7
73,70,24,7
73,71,24,6
73,72,24,6
73,73,24,6
73,74,24,7
73,75,24,7
73,76,24,6
73,77,24,6
73,78,24,7
73,79,24,8
73,80,24,8
73,81,24,9
73,82,24,9
73,83,23,10
73,84,23,10
73,85,24,10
73,86,24,10
73,87,24,11
73,88,25,11
73,89,25,11
73,90,25,11
73,91,25,11
73,92,25,11
73,93,25,11
73,94,25,11
73,95,25,11
73,96,25,11
73,97,24,12
73,98,24,12
73,99,23,11
73,100,23,11
73,101,22,11
73,102,22,11
73,103,22,10
73,104,22,10
73,105,21,9
73,106,21,9
73,107,21,8
73,108,21,9
73,109,22,9
73,110,22,9
73,111,21,9
73,112,22,9
73,113,22,10
73,114,22,10
73,115,22,10
73,116,22,10
73,117,22,10
73,118,22,11
73,119,21,12
73,120,21,12
73,121,21,12
73,122,20,13
73,123,20,13
73,124,19,13
73,125,19,13
73,126,19,13
73,127,18,14
74,0,18,14
74,1,18,15
74,2,18,14
74,3,19,14
74,4,20,14
74,5,21,14
74,6,21,14
74,7,21,13
74,8,21,13
74,9,22,13
74,10,22,12
74,11,23,12
74,12,23,11
74,13,23,12
74,14,23,12
74,15,23,12
74,16,24,12
74,17,24,11
74,18,24,11
74,19,23,11
74,20,23,11
74,21,24,11
74,22,23,11
74,23,23,11
74,24,23,11
74,25,23,11
74,26,23,11
74,27,23,11
74,28,24,10
74,29,24,10
74,30,24,10
74,31,24,9
74,32,24,9
74,33,24,9
74,34,23,9
74,35,23,9
74,36,23,10
74,37,22,9
74,38,22,8
74,39,21,8
74,40,21,7
74,41,20,7
74,42,20,6
74,43,21,6
74,44,22,6
74,45,22,7
74,46,22,7
74,47,22,6
74,48,21,6
74,49,21,5
74,50,21,4
74,51,21,4
74,52,21,4
74,53,21,4
74,54,21,5
74,55,21,5
74,56,21,5
74,57,20,5
74,58,20,5
74,59,20,5
74,60,20,5
74,61,20,5
74,62,21,6
74,63,21,6
74,64,21,7
74,65,22,7
74,66,22,7
74,67,22,7
74,68,23,7
74,69,23,7
74,70,23,6
74,71,23,6
74,72,23,6
74,73,24,6
74,74,24,7
74,75,24,7
74,76,24,7
74,77,24,7
74,78,24,8
74,79,24,8
74,80,24,8
74,81,23,9
74,82,23,10
74,83,23,11
74,84,23,10
74,85,24,10
74,86,24,11
74,87,24,11
74,88,24,11
74,89,25,11
74,90,25,11
74,91,24,11
74,92,25,11
74,93,25,11
74,94,25,11
74,95,25,11
74,96,24,11
74,97,24,11
74,98,24,11
74,99,23,11
74,100,23,11
74,101,23,10
74,102,22,10
74,103,22,10
74,104,21,9
74,105,21,9
74,106,22,9
74,107,21,9
74,108,22,8
74,109,22,8
74,110,22,9
74,111,22,9
74,112,22,9
74,113,22,9
74,114,22,10
74,115,21,10
74,116,22,10
74,117,22,10
74,118,22,11
74,119,21,12
74,120,21,13
74,121,21,13
74,122,20,13
74,123,20,13
74,124,20,13
74,125,20,13
74,126,19,13
74,127,18,13
75,0,19,15
75,1,19,15
75,2,19,15
75,3,19,14
75,4,20,14
75,5,21,14
75,6,21,14
75,7,21,13
75,8,22,13
75,9,22,13
75,10,22,12
75,11,23,12
75,12,23,11
75,13,23,12
75,14,23,12
75,15,23,12
75,16,23,12
75,17,24,12
75,18,24,12
75,19,24,12
75,20,24,11
75,21,25,11
75,22,25,11
75,23,24,11
75,24,24,11
75,25,24,11
75,26,24,11
75,27,24,11
75,28,24,11
75,29,24,10
75,30,25,10
75,31,25,9
75,32,24,9
75,33,24,9
75,34,23,10
75,35,23,10
75,36,23,10
75,37,22,9
75,38,21,9
75,39,21,8
75,40,21,7
75,41,20,7
75,42,20,7
75,43,21,7
75,44,21,6
75,45,21,7
75,46,22,6
75,47,22,6
75,48,22,5
75,49,22,5
75,50,21,5
75,51,20,5
75,52,21,4
75,53,21,4
75,54,21,4
75,55,21,5
75,56,21,5
75,57,20,5
75,58,20,6
75,59,20,5
75,60,19,5
75,61,19,5
75,62,20,5
75,63,20,6
75,64,21,6
75,65,22,6
75,66,22,6
75,67,22,6
75,68,22,7
75,69,22,7
75,70,22,7
75,71,23,7
75,72,23,6
75,73,23,6
75,74,23,6
75,75,23,7
75,76,24,7
75,77,24,7
75,78,23,8
75,79,24,9
75,80,24,9
75,81,23,10
75,82,23,11
75,83,23,11
75,84,23,11
75,85,24,11
75,86,24,11
75,87,24,11
75,88,24,11
75,89,24,11
75,90,25,11
75,91,25,11
75,92,24,11
75,93,24,11
75,94,24,11
75,95,23,11
75,96,23,11
75,97,23,10
75,98,23,11
75,99,22,11
75,100,22,11
75,101,22,10
75,102,22,10
75,103,22,9
75,104,22,8
75,105,22,8
75,106,22,9
75,107,21,9
75,108,22,9
75,109,22,8
75,110,22,8
75,111,22,8
75,112,22,9
75,113,22,10
75,114,21,10
75,115,21,11
75,116,22,10
75,117,21,10
75,118,21,11
75,119,21,12
75,120,21,13
75,121,21,13
75,122,21,13
75,123,21,13
75,124,21,13
75,125,20,14
75,126,20,14
75,127,19,14
76,0,20,15
76,1,20,15
76,2,20,15
76,3,20,14
76,4,21,14
76,5,21,14
76,6,21,14
76,7,22,14
76,8,23,13
76,9,23,13
76,10,23,12
76,11,23,12
76,12,23,12
76,13,23,12
76,14,22,12
76,15,22,12
76,16,23,12
76,17,24,12
76,18,24,12
76,19,24,12
76,20,25,12
76,21,25,11
76,22,25,11
76,23,24,10
76,24,24,11
76,25,24,11
76,26,25,11
76,27,24,10
76,28,24,11
76,29,25,10
76,30,25,10
76,31,24,10
76,32,24,10
76,33,24,10
76,34,24,11
76,35,23,11
76,36,23,10
76,37,23,9
76,38,22,9
76,39,21,8
76,40,21,8
76,41,21,7
76,42,20,7
76,43,20,7
76,44,21,6
76,45,21,6
76,46,21,6
76,47,22,5
76,48,22,5
76,49,21,5
76,50,21,5
76,51,20,5
76,52,20,4
76,53,20,4
76,54,20,5
76,55,20,5
76,56,21,5
76,57,21,6
76,58,21,5
76,59,20,5
76,60,19,5
76,61,19,5
76,62,20,5
76,63,20,5
76,64,21,5
76,65,21,5
76,66,21,5
76,67,22,5
76,68,22,6
76,69,22,7
76,70,22,8
76,71,23,7
76,72,23,7
76,73,23,6
76,74,23,6
76,75,23,7
76,76,24,7
76,77,24,7
76,78,25,9
76,79,24,9
76,80,24,10
76,81,24,10
76,82,23,10
76,83,23,11
76,84,23,11
76,85,24,11
76,86,24,11
76,87,24,10
76,88,24,10
76,89,24,10
76,90,24,10
76,91,24,10
76,92,24,11
76,93,23,11
76,94,22,11
76,95,23,11
76,96,22,10
76,97,22,10
76,98,22,10
76,99,22,10
76,100,21,10
76,101,21,10
76,102,21,10
76,103,21,9
76,104,22,8
76,105,22,8
76,106,22,8
76,107,22,9
76,108,22,8
76,109,22,8
76,110,22,8
76,111,22,8
76,112,22,9
76,113,22,10
76,114,22,10
76,115,21,10
76,116,21,11
76,117,21,10
76,118,20,10
76,119,20,11
76,120,21,13
76,121,22,13
76,122,21,13
76,123,21,13
76,124,21,13
76,125,21,14
76,126,20,14
76,127,20,14
77,0,21,15
77,1,21,15
77,2,21,16
77,3,21,15
77,4,21,14
77,5,21,14
77,6,22,14
77,7,23,14
77,8,23,13
77,9,23,13
77,10,24,12
77,11,24,12
77,12,23,12
77,13,23,12
77,14,22,13
77,15,22,12
77,16,23,12
77,17,23,12
77,18,24,12
77,19,24,12
77,20,25,12
77,21,25,11
77,22,25,11
77,23,25,11
77,24,24,10
77,25,24,11
77,26,25,11
77,27,25,11
77,28,25,11
77,29,25,10
77,30,25,10
77,31,25,10
77,32,24,10
77,33,24,10
77,34,24,10
77,35,24,10
77,36,23,10
77,37,22,10
77,38,22,9
77,39,21,8
77,40,21,8
77,41,20,8
77,42,20,7
77,43,20,7
77,44,21,7
77,45,22,7
77,46,22,6
77,47,22,5
77,48,22,5
77,49,21,5
77,50,21,6
77,51,20,5
77,52,20,5
77,53,19,5
77,54,19,5
77,55,20,6
77,56,20,5
77,57,20,5
77,58,21,5
77,59,20,5
77,60,19,5
77,61,19,5
77,62,20,5
77,63,21,5
77,64,21,5
77,65,21,5
77,66,21,5
77,67,21,5
77,68,21,5
77,69,21,6
77,70,21,7
77,71,22,7
77,72,22,6
77,73,23,6
77,74,22,6
77,75,23,7
77,76,23,8
77,77,24,8
77,78,24,8
77,79,25,9
77,80,25,10
77,81,24,10
77,82,24,10
77,83,24,10
77,84,24,11
77,85,24,11
77,86,24,11
77,87,24,10
77,88,24,10
77,89,24,10
77,90,23,10
77,91,22,10
77,92,23,10
77,93,23,11
77,94,22,11
77,95,22,11
77,96,22,10
77,97,22,10
77,98,22,10
77,99,22,9
77,100,21,9
77,101,21,9
77,102,21,9
77,103,22,9
77,104,22,8
77,105,22,9
77,106,22,9
77,107,21,9
77,108,21,9
77,109,22,9
77,110,22,8
77,111,22,9
77,112,23,9
77,113,22,10
77,114,22,11
77,115,21,11
77,116,21,11
77,117,21,11
77,118,21,11
77,119,21,11
77,120,22,12
77,121,22,13
77,122,22,13
77,123,22,12
77,124,22,13
77,125,21,14
77,126,21,15
77,127,21,15
78,0,22,16
78,1,22,15
78,2,21,16
78,3,21,15
78,4,21,14
78,5,21,14
78,6,22,13
78,7,23,13
78,8,23,12
78,9,23,13
78,10,24,13
78,11,24,12
78,12,23,12
78,13,23,13
78,14,22,13
78,15,22,12
78,16,22,12
78,17,23,12
78,18,23,12
78,19,24,12
78,20,24,12
78,21,24,11
78,22,24,11
78,23,25,11
78,24,24,10
78,25,25,11
78,26,25,11
78,27,25,11
78,28,25,11
78,29,26,11
78,30,26,10
78,31,25,10
78,32,24,10
78,33,24,10
78,34,24,11
78,35,24,10
78,36,23,10
78,37,23,10
78,38,22,10
78,39,22,9
78,40,21,9
78,41,21,8
78,42,20,7
78,43,20,7
78,44,21,7
78,45,22,7
78,46,22,6
78,47,22,6
78,48,22,6
78,49,21,6
78,50,20,6
78,51,20,5
78,52,20,5
78,53,19,5
78,54,19,5
78,55,19,6
78,56,20,6
78,57,20,5
78,58,20,4
78,59,20,4
78,60,20,4
78,61,20,4
78,62,20,4
78,63,20,5
78,64,20,4
78,65,21,5
78,66,20,5
78,67,20,5
78,68,20,5
78,69,21,6
78,70,21,6
78,71,21,6
78,72,21,5
78,73,22,6
78,74,21,6
78,75,22,7
78,76,22,8
78,77,23,8
78,78,23,8
78,79,24,9
78,80,24,9
78,81,24,9
78,82,24,10
78,83,24,10
78,84,23,10
78,85,23,10
78,86,24,10
78,87,24,10
78,88,23,10
78,89,23,10
78,90,23,10
78,91,22,10
78,92,22,11
78,93,22,11
78,94,22,11
78,95,22,10
78,96,23,10
78,97,22,9
78,98,22,9
78,99,22,9
78,100,22,9
78,101,21,9
78,102,21,9
78,103,22,9
78,104,22,8
78,105,22,9
78,106,22,9
78,107,21,9
78,108,21,9
78,109,21,10
78,110,21,9
78,111,22,9
78,112,23,10
78,113,23,11
78,114,22,10
78,115,21,11
78,116,21,12
78,117,21,12
78,118,21,12
78,119,22,12
78,120,23,13
78,121,23,12
78,122,23,13
78,123,22,12
78,124,22,12
78,125,22,14
78,126,22,14
78,127,22,15
79,0,23,15
79,1,22,14
79,2,22,15
79,3,21,15
79,4,22,14
79,5,21,13
79,6,21,13
79,7,22,12
79,8,23,12
79,9,24,12
79,10,24,13
79,11,24,13
79,12,24,13
79,13,24,12
79,14,23,12
79,15,23,13
79,16,23,12
79,17,23,11
79,18,23,11
79,19,23,11
79,20,23,11
79,21,23,11
79,22,24,10
79,23,25,10
79,24,25,10
79,25,25,11
79,26,26,11
79,27,25,12
79,28,26,12
79,29,26,11
79,30,25,10
79,31,24,10
79,32,24,10
79,33,24,10
79,34,24,11
79,35,24,11
79,36,24,10
79,37,24,10
79,38,24,10
79,39,23,10
79,40,22,8
79,41,21,8
79,42,21,8
79,43,21,8
79,44,22,8
79,45,22,8
79,46,22,7
79,47,22,6
79,48,22,7
79,49,21,7
79,50,20,7
79,51,20,6
79,52,19,5
79,53,19,4
79,54,19,5
79,55,19,6
79,56,19,5
79,57,19,5
79,58,19,4
79,59,20,4
79,60,20,4
79,61,20,4
79,62,20,4
79,63,20,4
79,64,19,4
79,65,20,4
79,66,20,5
79,67,20,5
79,68,20,6
79,69,20,6
79,70,20,6
79,71,20,6
79,72,20,5
79,73,21,6
79,74,21,6
79,75,21,7
79,76,21,7
79,77,22,8
79,78,22,8
79,79,23,9
79,80,24,9
79,81,24,9
79,82,24,9
79,83,23,10
79,84,23,10
79,85,23,10
79,86,23,10
79,87,23,10
79,88,23,10
79,89,22,10
79,90,22,9
79,91,22,9
79,92,22,10
79,93,22,11
79,94,23,10
79,95,23,10
79,96,23,9
79,97,22,9
79,98,22,9
79,99,23,9
79,100,22,9
79,101,22,8
79,102,22,8
79,103,22,8
79,104,22,8
79,105,21,9
79,106,21,10
79,107,21,10
79,108,21,10
79,109,21,11
79,110,22,10
79,111,23,10
79,112,23,11
79,113,23,11
79,114,22,11
79,115,22,12
79,116,22,12
79,117,22,13
79,118,22,13
79,119,23,13
79,120,23,13
79,121,23,12
79,122,23,12
79,123,23,12
79,124,23,12
79,125,22,13
79,126,22,14
79,127,23,14
80,0,23,14
80,1,22,14
80,2,22,14
80,3,22,14
80,4,22,14
80,5,22,13
80,6,22,13
80,7,23,12
80,8,23,12
80,9,24,12
80,10,24,13
80,11,24,13
80,12,24,13
80,13,24,13
80,14,24,13
80,15,23,12
80,16,23,12
80,17,23,11
80,18,23,10
80,19,23,10
80,20,24,10
80,21,24,10
80,22,24,10
80,23,25,11
80,24,25,11
80,25,25,11
80,26,26,11
80,27,26,12
80,28,26,11
80,29,26,10
80,30,26,10
80,31,25,10
80,32,24,10
80,33,24,11
80,34,24,12
80,35,24,11
80,36,24,11
80,37,24,11
80,38,25,10
80,39,24,10
80,40,22,8
80,41,21,8
80,42,22,8
80,43,22,8
80,44,22,8
80,45,22,8
80,46,21,7
80,47,22,7
80,48,22,7
80,49,21,7
80,50,20,7
80,51,20,7
80,52,20,6
80,53,19,5
80,54,19,5
80,55,18,6
80,56,18,6
80,57,19,5
80,58,19,5
80,59,20,4
80,60,20,3
80,61,20,3
80,62,20,3
80,63,20,3
80,64,19,3
80,65,19,4
80,66,19,4
80,67,19,5
80,68,19,5
80,69,19,6
80,70,19,5
80,71,19,5
80,72,20,5
80,73,20,5
80,74,20,6
80,75,21,7
80,76,21,7
80,77,21,8
80,78,22,8
80,79,22,8
80,80,23,9
80,81,24,9
80,82,24,9
80,83,23,10
80,84,23,9
80,85,23,9
80,86,23,9
80,87,23,9
80,88,22,9
80,89,22,9
80,90,22,9
80,91,22,9
80,92,22,9
80,93,22,10
80,94,23,9
80,95,24,9
80,96,24,9
80,97,23,9
80,98,23,9
80,99,22,9
80,100,22,9
80,101,22,9
80,102,22,8
80,103,22,8
80,104,22,9
80,105,21,10
80,106,21,11
80,107,21,11
80,108,21,11
80,109,22,12
80,110,22,11
80,111,22,11
80,112,22,12
80,113,22,12
80,114,22,12
80,115,22,12
80,116,22,13
80,117,22,13
80,118,22,13
80,119,23,13
80,120,23,13
80,121,23,13
80,122,23,12
80,123,23,12
80,124,23,12
80,125,23,13
80,126,23,13
80,127,23,14
81,0,24,13
81,1,22,13
81,2,22,13
81,3,22,13
81,4,22,13
81,5,22,13
81,6,23,13
81,7,24,12
81,8,24,12
81,9,24,12
81,10,24,13
81,11,24,13
81,12,24,13
81,13,24,13
81,14,24,13
81,15,23,13
81,16,23,12
81,17,23,11
81,18,24,10
81,19,23,10
81,20,24,10
81,21,24,10
81,22,25,10
81,23,25,10
81,24,25,11
81,25,25,11
81,26,26,11
81,27,26,11
81,28,26,11
81,29,26,10
81,30,26,11
81,31,25,11
81,32,25,11
81,33,24,11
81,34,25,11
81,35,25,11
81,36,25,10
81,37,25,10
81,38,25,10
81,39,24,9
81,40,23,9
81,41,22,8
81,42,22,9
81,43,21,9
81,44,22,9
81,45,22,8
81,46,21,7
81,47,21,7
81,48,21,7
81,49,21,7
81,50,21,7
81,51,20,7
81,52,19,7
81,53,18,7
81,54,18,6
81,55,18,6
81,56,18,6
81,57,19,5
81,58,19,5
81,59,19,4
81,60,20,4
81,61,20,3
81,62,20,3
81,63,20,3
81,64,20,3
81,65,19,3
81,66,19,4
81,67,19,4
81,68,19,5
81,69,19,5
81,70,19,5
81,71,18,5
81,72,19,5
81,73,19,5
81,74,19,6
81,75,20,7
81,76,20,7
81,77,21,8
81,78,21,8
81,79,22,8
81,80,23,8
81,81,23,8
81,82,23,9
81,83,23,9
81,84,23,9
81,85,23,10
81,86,22,10
81,87,21,10
81,88,21,10
81,89,22,9
81,90,22,9
81,91,22,9
81,92,22,10
81,93,21,9
81,94,22,9
81,95,23,9
81,96,23,9
81,97,23,9
81,98,23,8
81,99,23,9
81,100,22,9
81,101,23,9
81,102,23,9
81,103,23,9
81,104,22,9
81,105,22,10
81,106,22,11
81,107,21,11
81,108,21,12
81,109,22,12
81,110,22,12
81,111,22,12
81,112,22,12
81,113,22,12
81,114,23,12
81,115,23,12
81,116,22,13
81,117,22,14
81,118,22,13
81,119,23,13
81,120,23,13
81,121,23,13
81,122,24,13
81,123,24,13
81,124,23,13
81,125,23,13
81,126,24,13
81,127,24,13
82,0,24,12
82,1,23,12
82,2,22,12
82,3,22,12
82,4,23,12
82,5,23,12
82,6,24,12
82,7,24,11
